idp,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
20098,Micronesia,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2157.0,32203,20098,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.33,32203,1.0,Barbados,176.0,false
17728,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1481.0,39312,17728,97.0,10.0,10.0,10.0,10.0,9.0,10.0,13,1.07,39312,0.94,Monaco,4.0,true
17728,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1481.0,39312,17728,97.0,10.0,10.0,10.0,10.0,9.0,10.0,13,1.07,39312,0.94,Monaco,4.0,true
17728,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1481.0,39312,17728,97.0,10.0,10.0,10.0,10.0,9.0,10.0,13,1.07,39312,0.94,Monaco,4.0,true
17728,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1481.0,39312,17728,97.0,10.0,10.0,10.0,10.0,9.0,10.0,13,1.07,39312,0.94,Monaco,4.0,true
66762,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1910.0,22538,66762,98.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.73,22538,1.0,Gambia,1.0,true
3712,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1494.0,39312,3712,95.0,9.0,10.0,10.0,9.0,9.0,10.0,27,2.15,39312,0.94,Monaco,4.0,true
3712,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1494.0,39312,3712,95.0,9.0,10.0,10.0,9.0,9.0,10.0,27,2.15,39312,0.94,Monaco,4.0,true
3712,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1494.0,39312,3712,95.0,9.0,10.0,10.0,9.0,9.0,10.0,27,2.15,39312,0.94,Monaco,4.0,true
